step,source_ce,coral_loss,global_mmd2,adversarial_loss,weighted_coral,weighted_global_mmd2,weighted_adversarial,total_loss,target_batch_size,target_label_object_present,target_ce_status,class_conditional_coral_status,class_mmd_status,stage_mmd_status,target_proto_anchor_status,pseudo_label_status
855,0.0020426150877028704,2.014634901570389e-06,0.030498802661895752,-0.020853400230407715,1.0073174507851945e-06,0.015249401330947876,-0.010426700115203857,0.006866322830319405,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
856,0.002748699625954032,1.959883547897334e-06,0.03391975164413452,0.012623429298400879,9.79941773948667e-07,0.01695987582206726,0.0063117146492004395,0.02602127008140087,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
857,0.002081640064716339,2.191226030845428e-06,0.029528379440307617,-0.006439924240112305,1.095613015422714e-06,0.014764189720153809,-0.0032199621200561523,0.013626962900161743,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
858,0.0021124533377587795,2.7353221412340645e-06,0.03488612174987793,-0.027371227741241455,1.3676610706170322e-06,0.017443060874938965,-0.013685613870620728,0.00587126798927784,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
859,0.002169738756492734,4.121746314922348e-06,0.04872870445251465,0.0042465925216674805,2.060873157461174e-06,0.024364352226257324,0.0021232962608337402,0.02865944802761078,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
860,0.002160180127248168,2.534103487050743e-06,0.0277329683303833,0.001447916030883789,1.2670517435253714e-06,0.01386648416519165,0.0007239580154418945,0.016751889139413834,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
861,0.0020455310586839914,1.8931244767372846e-06,0.01739501953125,-0.004230797290802002,9.465622383686423e-07,0.008697509765625,-0.002115398645401001,0.008628588169813156,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
862,0.0026877326890826225,2.4158910036931047e-06,0.026641249656677246,0.011256933212280273,1.2079455018465524e-06,0.013320624828338623,0.005628466606140137,0.02163803204894066,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
863,0.0026643339078873396,1.1170972356921993e-05,0.12438344955444336,-0.04835444688796997,5.585486178460997e-06,0.06219172477722168,-0.024177223443984985,0.04068441689014435,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
864,0.002286034170538187,1.4079437278269324e-06,0.03179144859313965,0.021285533905029297,7.039718639134662e-07,0.015895724296569824,0.010642766952514648,0.02882522903382778,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
865,0.002992458175867796,6.693899649690138e-06,0.06344938278198242,-0.026957988739013672,3.346949824845069e-06,0.03172469139099121,-0.013478994369506836,0.021241500973701477,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
866,0.001631618826650083,2.0018499071738916e-06,0.03548836708068848,-0.015883982181549072,1.0009249535869458e-06,0.01774418354034424,-0.007941991090774536,0.011434812098741531,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
867,0.001964723924174905,5.342677013686625e-06,0.11242109537124634,0.04281669855117798,2.6713385068433126e-06,0.05621054768562317,0.02140834927558899,0.07958629727363586,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
868,0.002219544490799308,3.456948206803645e-06,0.04568570852279663,-0.015288472175598145,1.7284741034018225e-06,0.022842854261398315,-0.007644236087799072,0.01741989143192768,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
869,0.002671396592631936,3.110810212092474e-06,0.030318737030029297,0.01314467191696167,1.555405106046237e-06,0.015159368515014648,0.006572335958480835,0.024404656141996384,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
870,0.002876697573810816,3.7463596527231857e-06,0.07414489984512329,0.03169894218444824,1.8731798263615929e-06,0.037072449922561646,0.01584947109222412,0.05580049008131027,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
871,0.002308124443516135,1.903625843624468e-06,0.030119478702545166,0.01893669366836548,9.51812921812234e-07,0.015059739351272583,0.00946834683418274,0.026837162673473358,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
872,0.002163296565413475,2.101983682223363e-06,0.02194535732269287,0.005328834056854248,1.0509918411116814e-06,0.010972678661346436,0.002664417028427124,0.0158014427870512,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
873,0.002274994272738695,4.502937827055575e-06,0.041957974433898926,-0.022036254405975342,2.2514689135277877e-06,0.020978987216949463,-0.011018127202987671,0.01223810575902462,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
874,0.0024932229425758123,5.3386706895253155e-06,0.05194234848022461,-0.03552556037902832,2.6693353447626578e-06,0.025971174240112305,-0.01776278018951416,0.010704286396503448,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
875,0.0028683135751634836,9.054957445187028e-06,0.08832442760467529,-0.056017398834228516,4.527478722593514e-06,0.044162213802337646,-0.028008699417114258,0.01902635395526886,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
876,0.0021637561731040478,5.107777724333573e-06,0.05671423673629761,-0.03519171476364136,2.5538888621667866e-06,0.028357118368148804,-0.01759585738182068,0.012927571311593056,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
877,0.0024856773670762777,3.0747605705983005e-06,0.04384893178939819,-0.003067314624786377,1.5373802852991503e-06,0.021924465894699097,-0.0015336573123931885,0.022878022864460945,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
878,0.0023407081607729197,2.5407496195839485e-06,0.02948009967803955,0.02334493398666382,1.2703748097919743e-06,0.014740049839019775,0.01167246699333191,0.028754495084285736,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
879,0.0033462862484157085,3.7685981624235865e-06,0.0787585973739624,0.025632202625274658,1.8842990812117932e-06,0.0393792986869812,0.012816101312637329,0.05554357171058655,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
880,0.002272691810503602,5.787141617474845e-06,0.11413413286209106,0.005830168724060059,2.8935708087374223e-06,0.05706706643104553,0.0029150843620300293,0.062257736921310425,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
881,0.001931245788000524,3.9900478441268206e-06,0.06903958320617676,0.047073423862457275,1.9950239220634103e-06,0.03451979160308838,0.023536711931228638,0.05998974293470383,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
882,0.0024463566951453686,4.069334408995928e-06,0.040443480014801025,-0.0274239182472229,2.034667204497964e-06,0.020221740007400513,-0.01371195912361145,0.008958172053098679,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
883,0.0026629839558154345,1.8484639667804004e-06,0.0188865065574646,0.008089959621429443,9.242319833902002e-07,0.0094432532787323,0.004044979810714722,0.016152141615748405,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
884,0.0020900412928313017,4.826179520023288e-06,0.0405275821685791,-0.030440807342529297,2.413089760011644e-06,0.02026379108428955,-0.015220403671264648,0.007135841995477676,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
885,0.0023250605445355177,5.684932602889603e-06,0.050806283950805664,-0.014508306980133057,2.8424663014448015e-06,0.025403141975402832,-0.007254153490066528,0.020476890727877617,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
886,0.0020404900424182415,4.203426215099171e-06,0.05139070749282837,-0.02532029151916504,2.1017131075495854e-06,0.025695353746414185,-0.01266014575958252,0.015077799558639526,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
887,0.0024352138862013817,3.468621343927225e-06,0.04243594408035278,-0.00041472911834716797,1.7343106719636125e-06,0.02121797204017639,-0.00020736455917358398,0.023447556421160698,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
888,0.0027002606075257063,4.172118678980041e-06,0.05884504318237305,0.010712504386901855,2.0860593394900206e-06,0.029422521591186523,0.005356252193450928,0.037481121718883514,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
889,0.0023044925183057785,2.1611285774270073e-06,0.021842658519744873,0.005630612373352051,1.0805642887135036e-06,0.010921329259872437,0.0028153061866760254,0.016042208299040794,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
890,0.0031042711343616247,3.5932494029111695e-06,0.03640460968017578,-0.06593114137649536,1.7966247014555847e-06,0.01820230484008789,-0.03296557068824768,-0.011657198891043663,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
891,0.0019492050632834435,2.424265176159679e-06,0.025086939334869385,-0.0232580304145813,1.2121325880798395e-06,0.012543469667434692,-0.01162901520729065,0.002864871174097061,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
892,0.004001528024673462,6.768879757146351e-06,0.10618633031845093,0.01306229829788208,3.3844398785731755e-06,0.053093165159225464,0.00653114914894104,0.06362922489643097,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
893,0.0018735906342044473,2.9802019980706973e-06,0.03300511837005615,-0.01596730947494507,1.4901009990353487e-06,0.016502559185028076,-0.007983654737472534,0.010393984615802765,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
894,0.002231935504823923,2.121667648680159e-06,0.026617348194122314,0.015793442726135254,1.0608338243400794e-06,0.013308674097061157,0.007896721363067627,0.02343839220702648,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
895,0.0034366261679679155,4.380322934594005e-06,0.05760115385055542,0.013171136379241943,2.1901614672970027e-06,0.02880057692527771,0.006585568189620972,0.038824960589408875,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
896,0.005070657469332218,2.101090103678871e-06,0.03513622283935547,-0.04549688100814819,1.0505450518394355e-06,0.017568111419677734,-0.022748440504074097,-0.00010862201452255249,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
897,0.0026760713662952185,4.054336386616342e-06,0.04073512554168701,0.02874016761779785,2.027168193308171e-06,0.020367562770843506,0.014370083808898926,0.03741574287414551,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
898,0.0027863322757184505,3.5638724966702284e-06,0.034012019634246826,-0.021935462951660156,1.7819362483351142e-06,0.017006009817123413,-0.010967731475830078,0.008826391771435738,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
899,0.0026344198267906904,3.027169668712304e-06,0.041086554527282715,-0.005197584629058838,1.513584834356152e-06,0.020543277263641357,-0.002598792314529419,0.020580418407917023,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
900,0.002273502526804805,5.348639660951449e-06,0.06601661443710327,-0.01606595516204834,2.6743198304757243e-06,0.033008307218551636,-0.00803297758102417,0.027251508086919785,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
901,0.0024315400514751673,4.484527835302288e-06,0.05180126428604126,0.017313838005065918,2.242263917651144e-06,0.02590063214302063,0.008656919002532959,0.036991335451602936,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
902,0.0024914683308452368,2.7652909011521842e-06,0.05152207612991333,-0.01869755983352661,1.3826454505760921e-06,0.025761038064956665,-0.009348779916763306,0.01890510879456997,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
903,0.0020202824380248785,2.1754476620117202e-06,0.020623326301574707,0.0004882216453552246,1.0877238310058601e-06,0.010311663150787354,0.0002441108226776123,0.012577144429087639,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
904,0.002035509329289198,3.304608071630355e-06,0.05994069576263428,-0.043726980686187744,1.6523040358151775e-06,0.02997034788131714,-0.021863490343093872,0.01014401763677597,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
905,0.003321313764899969,3.752083330255118e-06,0.042386770248413086,0.022045433521270752,1.876041665127559e-06,0.021193385124206543,0.011022716760635376,0.03553929179906845,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
906,0.0032494065817445517,2.6973111744155176e-06,0.05138212442398071,0.02038043737411499,1.3486555872077588e-06,0.025691062211990356,0.010190218687057495,0.03913203626871109,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
907,0.0019692312926054,3.936313078156672e-06,0.04997384548187256,-0.018495380878448486,1.968156539078336e-06,0.02498692274093628,-0.009247690439224243,0.017710432410240173,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
908,0.002455779816955328,2.3874933958722977e-06,0.031262874603271484,0.023170053958892822,1.1937466979361488e-06,0.015631437301635742,0.011585026979446411,0.029673438519239426,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
909,0.0034911432303488255,2.4003725229704287e-06,0.03255516290664673,-0.029488027095794678,1.2001862614852143e-06,0.016277581453323364,-0.014744013547897339,0.0050259120762348175,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
910,0.0036271540448069572,1.8769308098853799e-06,0.02429330348968506,-0.03864848613739014,9.384654049426899e-07,0.01214665174484253,-0.01932424306869507,-0.003549499437212944,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
911,0.14424213767051697,4.830852958548348e-06,0.049697935581207275,-0.009729564189910889,2.415426479274174e-06,0.024848967790603638,-0.004864782094955444,0.16422873735427856,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
912,0.0035704977344721556,3.056445621041348e-06,0.0793580412864685,0.03364419937133789,1.528222810520674e-06,0.03967902064323425,0.016822099685668945,0.06007314473390579,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
913,0.003077092580497265,2.9142331641196506e-06,0.029921233654022217,-0.03637540340423584,1.4571165820598253e-06,0.014960616827011108,-0.01818770170211792,-0.00014853477478027344,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
914,0.00275222584605217,3.83397537007113e-06,0.04543262720108032,-0.0004000067710876465,1.916987685035565e-06,0.02271631360054016,-0.00020000338554382324,0.025270452722907066,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
915,0.0025341694708913565,3.4032259463856462e-06,0.05649888515472412,-0.0672038197517395,1.7016129731928231e-06,0.02824944257736206,-0.03360190987586975,-0.0028165969997644424,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
916,0.003360689152032137,3.065011924263672e-06,0.04681074619293213,0.02042412757873535,1.532505962131836e-06,0.023405373096466064,0.010212063789367676,0.036979660391807556,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
917,0.003398446599021554,3.306390226498479e-06,0.04941380023956299,0.05874741077423096,1.6531951132492395e-06,0.024706900119781494,0.02937370538711548,0.05748070776462555,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
918,0.0037403868045657873,2.1283449314069003e-06,0.024136841297149658,-0.01743859052658081,1.0641724657034501e-06,0.012068420648574829,-0.008719295263290405,0.007090575993061066,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
919,0.003223132574930787,4.314576926844893e-06,0.06629085540771484,-0.08165621757507324,2.1572884634224465e-06,0.03314542770385742,-0.04082810878753662,-0.004457391798496246,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
920,0.002695568837225437,4.89252533952822e-06,0.054502010345458984,0.054376065731048584,2.44626266976411e-06,0.027251005172729492,0.027188032865524292,0.057137053459882736,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
921,0.007728617172688246,1.7351287624478573e-06,0.021625816822052002,-0.005203127861022949,8.675643812239286e-07,0.010812908411026001,-0.0026015639305114746,0.0159408301115036,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
922,0.00302115292288363,3.0221417546272278e-06,0.04003018140792847,-0.020156264305114746,1.5110708773136139e-06,0.020015090703964233,-0.010078132152557373,0.012959621846675873,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
923,0.10989108681678772,3.3097639970947057e-06,0.03441762924194336,-0.011178791522979736,1.6548819985473529e-06,0.01720881462097168,-0.005589395761489868,0.12151215970516205,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
924,0.0031676369253546,2.8329318411124405e-06,0.04157841205596924,0.021860063076019287,1.4164659205562202e-06,0.02078920602798462,0.010930031538009644,0.034888289868831635,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
925,0.0028784016612917185,4.89365902467398e-06,0.06786435842514038,0.014005482196807861,2.44682951233699e-06,0.03393217921257019,0.007002741098403931,0.043815769255161285,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
926,0.002586211310699582,2.9122991236363305e-06,0.03584009408950806,-0.06279575824737549,1.4561495618181652e-06,0.01792004704475403,-0.031397879123687744,-0.010890165343880653,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
927,0.0035393009893596172,2.911781848524697e-06,0.03649705648422241,0.006545007228851318,1.4558909242623486e-06,0.018248528242111206,0.003272503614425659,0.02506178803741932,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
928,0.0024346387945115566,3.6797005122934934e-06,0.045200347900390625,-0.051514387130737305,1.8398502561467467e-06,0.022600173950195312,-0.025757193565368652,-0.000720541924238205,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
929,0.002853174926713109,2.0718559881061083e-06,0.030494630336761475,-0.00844806432723999,1.0359279940530541e-06,0.015247315168380737,-0.004224032163619995,0.013877494260668755,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
930,0.00424328725785017,1.7519137145427521e-06,0.03160548210144043,-0.01488804817199707,8.759568572713761e-07,0.015802741050720215,-0.007444024085998535,0.012602880597114563,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
931,0.005497471429407597,4.139008524361998e-06,0.033597469329833984,-0.04617983102798462,2.069504262180999e-06,0.016798734664916992,-0.02308991551399231,-0.0007916390895843506,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
932,0.0021292914170771837,2.892161546697025e-06,0.039716243743896484,-0.02221447229385376,1.4460807733485126e-06,0.019858121871948242,-0.01110723614692688,0.01088162325322628,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED
