round,step,source_ce,coral_loss,global_mmd2,adversarial_loss,weighted_coral,weighted_global_mmd2,weighted_adversarial,total_loss,target_batch_size,target_label_object_present,target_ce_status,class_conditional_coral_status,class_mmd_status,stage_mmd_status,target_proto_anchor_status,pseudo_label_status,uda_wall_seconds_per_round,fit_wall_seconds_per_round,total_round_seconds
20,90,0.005742785520851612,2.7772262001235504e-06,0.03769594430923462,0.07562518119812012,1.3886131000617752e-06,0.01884797215461731,0.03781259059906006,0.06240473687648773,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.164394468069077,10.56352434004657,38.96814991440624
20,91,0.01087924838066101,3.888090304826619e-06,0.07277965545654297,-0.019399579614400864,1.9440451524133096e-06,0.036389827728271484,-0.009699789807200432,0.03757122904062271,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.164394468069077,10.56352434004657,38.96814991440624
20,92,0.008083296939730644,2.477841462678043e-06,0.01984506845474243,0.031595923006534576,1.2389207313390216e-06,0.009922534227371216,0.015797961503267288,0.03380503132939339,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.164394468069077,10.56352434004657,38.96814991440624
20,93,0.002763611963018775,4.408674612932373e-06,0.04647022485733032,-0.051850274205207825,2.2043373064661864e-06,0.02323511242866516,-0.025925137102603912,7.579103112220764e-05,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.164394468069077,10.56352434004657,38.96814991440624
20,94,0.033440541476011276,6.4009113884822e-06,0.07920604944229126,-0.09578767418861389,3.2004556942411e-06,0.03960302472114563,-0.047893837094306946,0.02515292912721634,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.164394468069077,10.56352434004657,38.96814991440624
20,95,0.004089144058525562,5.441768280434189e-06,0.1142011284828186,0.018879666924476624,2.7208841402170947e-06,0.0571005642414093,0.009439833462238312,0.07063226401805878,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.164394468069077,10.56352434004657,38.96814991440624
20,96,0.0015686895931139588,7.785385605529882e-06,0.09110790491104126,-0.04205934703350067,3.892692802764941e-06,0.04555395245552063,-0.021029673516750336,0.02609686180949211,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.164394468069077,10.56352434004657,38.96814991440624
20,97,0.002058866433799267,7.086074219841976e-06,0.12320739030838013,-0.11493604630231857,3.543037109920988e-06,0.061603695154190063,-0.057468023151159286,0.006198082119226456,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.164394468069077,10.56352434004657,38.96814991440624
20,98,0.003708767704665661,8.741981218918227e-06,0.14810466766357422,-0.10633670538663864,4.370990609459113e-06,0.07405233383178711,-0.05316835269331932,0.02459711953997612,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.164394468069077,10.56352434004657,38.96814991440624
20,99,0.15136508643627167,1.1409400030970573e-05,0.12934249639511108,-0.06972257792949677,5.704700015485287e-06,0.06467124819755554,-0.03486128896474838,0.18118074536323547,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.164394468069077,10.56352434004657,38.96814991440624
20,100,0.2750339210033417,7.209897376014851e-06,0.11021703481674194,-0.05453638732433319,3.6049486880074255e-06,0.05510851740837097,-0.027268193662166595,0.30287784337997437,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.164394468069077,10.56352434004657,38.96814991440624
21,1,0.002484494587406516,4.920350875181612e-06,0.046222805976867676,0.002016901969909668,2.460175437590806e-06,0.023111402988433838,0.001008450984954834,0.026606809347867966,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,2,0.0016451035626232624,5.880078788322862e-06,0.043152034282684326,0.006982102990150452,2.940039394161431e-06,0.021576017141342163,0.003491051495075226,0.02671511285007,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,3,0.0015457307454198599,4.7548114707751665e-06,0.08051371574401855,0.041234999895095825,2.3774057353875833e-06,0.04025685787200928,0.020617499947547913,0.06242246553301811,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,4,0.0009372869972139597,3.340649755045888e-06,0.023996591567993164,-0.008582768961787224,1.670324877522944e-06,0.011998295783996582,-0.004291384480893612,0.008645868860185146,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,5,0.0011550922645255923,3.2350253604818135e-06,0.03108036518096924,-0.019081927835941315,1.6175126802409068e-06,0.01554018259048462,-0.009540963917970657,0.007155928760766983,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,6,0.00102675158996135,4.63168044007034e-06,0.03949862718582153,0.0024034641683101654,2.31584022003517e-06,0.019749313592910767,0.0012017320841550827,0.02198011241853237,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,7,0.0014264180790632963,2.792686927932664e-06,0.030517578125,-0.012199729681015015,1.396343463966332e-06,0.0152587890625,-0.006099864840507507,0.010586738586425781,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,8,0.001188150024972856,3.978410859417636e-06,0.03631150722503662,-0.08475110679864883,1.989205429708818e-06,0.01815575361251831,-0.04237555339932442,-0.023029660806059837,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,9,0.0013612378388643265,4.477814854908502e-06,0.053641438484191895,-0.09375408291816711,2.238907427454251e-06,0.026820719242095947,-0.04687704145908356,-0.018692845478653908,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,10,0.0011367873521521688,3.0433311621891335e-06,0.06353634595870972,-0.1393481194972992,1.5216655810945667e-06,0.03176817297935486,-0.0696740597486496,-0.03676757961511612,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,11,0.0012573127169162035,3.0846370009385282e-06,0.04339665174484253,-0.06002222001552582,1.5423185004692641e-06,0.021698325872421265,-0.03001111000776291,-0.007053928449749947,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,12,0.002533417195081711,4.251967311574845e-06,0.06265807151794434,-0.10720467567443848,2.1259836557874223e-06,0.03132903575897217,-0.05360233783721924,-0.019737757742404938,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,13,0.001148018054664135,3.2701952932256972e-06,0.03659170866012573,-0.10161019116640091,1.6350976466128486e-06,0.018295854330062866,-0.050805095583200455,-0.03135959059000015,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,14,0.0016277177492156625,3.1515269256487954e-06,0.05623060464859009,-0.17939171195030212,1.5757634628243977e-06,0.028115302324295044,-0.08969585597515106,-0.059951260685920715,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,15,0.0013598992954939604,3.2588013709755614e-06,0.055980563163757324,-0.16286402940750122,1.6294006854877807e-06,0.027990281581878662,-0.08143201470375061,-0.05208020657300949,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,16,0.0030411002226173878,5.4670654208166525e-06,0.06810331344604492,-0.10826759040355682,2.7335327104083262e-06,0.03405165672302246,-0.05413379520177841,-0.01703830435872078,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,17,0.001112380181439221,3.26573626807658e-06,0.05471259355545044,-0.10995244234800339,1.63286813403829e-06,0.02735629677772522,-0.054976221174001694,-0.026505911722779274,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,18,0.002053742529824376,6.362673957482912e-06,0.10448020696640015,-0.17707400023937225,3.181336978741456e-06,0.05224010348320007,-0.08853700011968613,-0.03423997387290001,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,19,0.13187287747859955,2.668023171281675e-06,0.04674398899078369,-0.1502188891172409,1.3340115856408374e-06,0.023371994495391846,-0.07510944455862045,0.08013676851987839,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,20,0.0006203256198205054,4.6196323637559544e-06,0.08231872320175171,-0.20605900883674622,2.3098161818779772e-06,0.041159361600875854,-0.10302950441837311,-0.061247508972883224,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,21,0.0011707220692187548,3.057335561607033e-06,0.044342041015625,-0.12257151305675507,1.5286677808035165e-06,0.0221710205078125,-0.06128575652837753,-0.03794248402118683,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,22,0.0015055871335789561,2.92197137241601e-06,0.04428446292877197,-0.08640384674072266,1.460985686208005e-06,0.022142231464385986,-0.04320192337036133,-0.019552644342184067,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,23,0.0016206230502575636,3.6758028727490455e-06,0.07282161712646484,-0.1140957772731781,1.8379014363745227e-06,0.03641080856323242,-0.05704788863658905,-0.019014619290828705,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,24,0.0008615651167929173,5.632063221128192e-06,0.14410746097564697,-0.20243266224861145,2.816031610564096e-06,0.07205373048782349,-0.10121633112430573,-0.02829822152853012,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,25,0.0009036940173245966,4.263001301296754e-06,0.10748839378356934,-0.22189059853553772,2.131500650648377e-06,0.05374419689178467,-0.11094529926776886,-0.05629527568817139,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,26,0.0005586132756434381,5.5219702517206315e-06,0.08082073926925659,-0.1907752901315689,2.7609851258603157e-06,0.040410369634628296,-0.09538764506578445,-0.05441590026021004,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,27,0.0006285429699346423,1.898142045320128e-06,0.07246065139770508,-0.1771378219127655,9.49071022660064e-07,0.03623032569885254,-0.08856891095638275,-0.051709093153476715,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,28,0.0017013086471706629,3.0197993510228116e-06,0.07625281810760498,-0.1863585263490677,1.5098996755114058e-06,0.03812640905380249,-0.09317926317453384,-0.05335003510117531,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,29,0.0012145114596933126,2.8779795684386045e-06,0.05956244468688965,-0.17019444704055786,1.4389897842193022e-06,0.029781222343444824,-0.08509722352027893,-0.054100051522254944,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,30,0.0007253218209370971,2.8992214993195375e-06,0.059563636779785156,-0.14838272333145142,1.4496107496597688e-06,0.029781818389892578,-0.07419136166572571,-0.0436827726662159,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,31,0.0020143785513937473,4.203053777018795e-06,0.09177243709564209,-0.18238726258277893,2.1015268885093974e-06,0.045886218547821045,-0.09119363129138947,-0.04329093173146248,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,32,0.0008320127381011844,4.968439952790504e-06,0.19420748949050903,-0.2470133900642395,2.484219976395252e-06,0.09710374474525452,-0.12350669503211975,-0.025568455457687378,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,33,0.0013905925443395972,1.1631780580501072e-05,0.22457212209701538,-0.2496497631072998,5.815890290250536e-06,0.11228606104850769,-0.1248248815536499,-0.011142410337924957,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,34,0.000980533892288804,5.175414571567671e-06,0.14116346836090088,-0.23696792125701904,2.5877072857838357e-06,0.07058173418045044,-0.11848396062850952,-0.04691910743713379,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,35,0.000759476562961936,3.2385910344601143e-06,0.15380805730819702,-0.18639421463012695,1.6192955172300572e-06,0.07690402865409851,-0.09319710731506348,-0.015531979501247406,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,36,0.0009437091066502035,6.588786163774785e-06,0.166107177734375,-0.19296163320541382,3.2943930818873923e-06,0.0830535888671875,-0.09648081660270691,-0.012480221688747406,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,37,0.0013090354623273015,4.873014859185787e-06,0.18629854917526245,-0.2079986333847046,2.4365074295928935e-06,0.09314927458763123,-0.1039993166923523,-0.009538568556308746,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,38,0.0009414336527697742,5.415746272774413e-06,0.23036623001098633,-0.20998302102088928,2.7078731363872066e-06,0.11518311500549316,-0.10499151051044464,0.011135749518871307,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,39,0.0013736363034695387,3.114379978796933e-06,0.07890218496322632,-0.16081833839416504,1.5571899893984664e-06,0.03945109248161316,-0.08040916919708252,-0.039582882076501846,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,40,0.0009708629222586751,5.529233021661639e-06,0.1201620101928711,-0.1818009614944458,2.7646165108308196e-06,0.06008100509643555,-0.0909004807472229,-0.02984584867954254,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,41,0.0009242737432941794,5.867173967999406e-06,0.1339360475540161,-0.17366719245910645,2.933586983999703e-06,0.06696802377700806,-0.08683359622955322,-0.01893836259841919,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,42,0.0009891020599752665,4.495261237025261e-06,0.10020405054092407,-0.14040040969848633,2.2476306185126305e-06,0.050102025270462036,-0.07020020484924316,-0.019106831401586533,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,43,0.0008759174961596727,3.5146701975463657e-06,0.0709608793258667,-0.1286303997039795,1.7573350987731828e-06,0.03548043966293335,-0.06431519985198975,-0.027957085520029068,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,44,0.0007652805070392787,2.9085369988024468e-06,0.05566120147705078,-0.13048166036605835,1.4542684994012234e-06,0.02783060073852539,-0.06524083018302917,-0.03664349392056465,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,45,0.000702402088791132,5.026655344408937e-06,0.1216052770614624,-0.16174274682998657,2.5133276722044684e-06,0.0608026385307312,-0.08087137341499329,-0.019363820552825928,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,46,0.0007333053508773446,3.1389372452395037e-06,0.07970893383026123,-0.1582455039024353,1.5694686226197518e-06,0.039854466915130615,-0.07912275195121765,-0.03853341192007065,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,47,0.0008332410361617804,3.371527100171079e-06,0.06234019994735718,-0.15494072437286377,1.6857635500855395e-06,0.03117009997367859,-0.07747036218643188,-0.04546533524990082,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,48,0.0005491197225637734,5.84342433285201e-06,0.14286893606185913,-0.21015751361846924,2.921712166426005e-06,0.07143446803092957,-0.10507875680923462,-0.03309224545955658,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,49,0.0010206660954281688,8.824609722068999e-06,0.15761685371398926,-0.12384605407714844,4.4123048610344995e-06,0.07880842685699463,-0.06192302703857422,0.017910480499267578,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,50,0.0010022766655310988,4.646337856684113e-06,0.08196723461151123,-0.15449941158294678,2.3231689283420565e-06,0.040983617305755615,-0.07724970579147339,-0.03526148945093155,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,51,0.0008994307718239725,5.294830771163106e-06,0.12357228994369507,-0.19430845975875854,2.647415385581553e-06,0.061786144971847534,-0.09715422987937927,-0.034466005861759186,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,52,0.0005765037494711578,3.816758635366568e-06,0.10164535045623779,-0.12460464239120483,1.908379317683284e-06,0.050822675228118896,-0.06230232119560242,-0.010901235044002533,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,53,0.000683529069647193,3.1899976420390885e-06,0.07976222038269043,-0.17039060592651367,1.5949988210195443e-06,0.039881110191345215,-0.08519530296325684,-0.044629067182540894,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,54,0.0010314657120034099,4.115126557735493e-06,0.09095215797424316,-0.1730477213859558,2.0575632788677467e-06,0.04547607898712158,-0.0865238606929779,-0.04001425951719284,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,55,0.0008599289576523006,7.050229214655701e-06,0.08824676275253296,-0.14734101295471191,3.5251146073278505e-06,0.04412338137626648,-0.07367050647735596,-0.028683669865131378,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,56,0.0011720784241333604,5.2140894695185125e-06,0.0888892412185669,-0.1587151288986206,2.6070447347592562e-06,0.04444462060928345,-0.0793575644493103,-0.033738259226083755,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,57,0.0012775312643498182,4.133147285756422e-06,0.07604700326919556,-0.169266939163208,2.066573642878211e-06,0.03802350163459778,-0.084633469581604,-0.04533037170767784,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,58,0.000951718888245523,5.096669156046119e-06,0.1025458574295044,-0.17062199115753174,2.5483345780230593e-06,0.0512729287147522,-0.08531099557876587,-0.033083800226449966,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,59,0.0007531739538535476,4.0868844735086896e-06,0.0792732834815979,-0.1062929630279541,2.0434422367543448e-06,0.03963664174079895,-0.05314648151397705,-0.012754622846841812,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,60,0.0010050544515252113,3.4712993510765955e-06,0.07493007183074951,-0.11273711919784546,1.7356496755382977e-06,0.037465035915374756,-0.05636855959892273,-0.017896734178066254,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,61,0.0009158402681350708,3.950930477003567e-06,0.10069841146469116,-0.11307919025421143,1.9754652385017835e-06,0.05034920573234558,-0.05653959512710571,-0.005272574722766876,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,62,0.0008865637355484068,3.7651420825568493e-06,0.08209896087646484,-0.08652341365814209,1.8825710412784247e-06,0.04104948043823242,-0.043261706829071045,-0.0013237819075584412,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,63,0.0009989949176087976,4.088267360202735e-06,0.0733826756477356,-0.15872502326965332,2.0441336801013676e-06,0.0366913378238678,-0.07936251163482666,-0.04167013615369797,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,64,0.0006726329447701573,6.104206931922818e-06,0.11188715696334839,-0.17279160022735596,3.052103465961409e-06,0.055943578481674194,-0.08639580011367798,-0.02977653592824936,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,65,0.0014377664774656296,5.959472218819428e-06,0.13681656122207642,-0.16031527519226074,2.979736109409714e-06,0.06840828061103821,-0.08015763759613037,-0.010308608412742615,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,66,0.0009404620504938066,5.323197001416702e-06,0.09176009893417358,-0.14131838083267212,2.661598500708351e-06,0.04588004946708679,-0.07065919041633606,-0.02383601665496826,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,67,0.0010051089338958263,3.6233661830920028e-06,0.05900090932846069,-0.11823159456253052,1.8116830915460014e-06,0.029500454664230347,-0.05911579728126526,-0.028608422726392746,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,68,0.0006101204780861735,6.779859631933505e-06,0.11192941665649414,-0.07263952493667603,3.3899298159667524e-06,0.05596470832824707,-0.03631976246833801,0.020258456468582153,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,69,0.001060793874785304,3.836546511593042e-06,0.09562945365905762,-0.03356802463531494,1.918273255796521e-06,0.04781472682952881,-0.01678401231765747,0.03209342807531357,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,70,0.0019938431214541197,5.934733053436503e-06,0.06907069683074951,-0.05345559120178223,2.9673665267182514e-06,0.034535348415374756,-0.026727795600891113,0.009804364293813705,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,71,0.11499719321727753,5.3920257414574735e-06,0.08197128772735596,-0.0504269003868103,2.6960128707287367e-06,0.04098564386367798,-0.02521345019340515,0.13077208399772644,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,72,0.0007420898764394224,4.6321929403347895e-06,0.0899432897567749,-0.07434803247451782,2.3160964701673947e-06,0.04497164487838745,-0.03717401623725891,0.008542034775018692,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,73,0.0015170278493314981,6.057925475033699e-06,0.10863196849822998,-0.02219212055206299,3.0289627375168493e-06,0.05431598424911499,-0.011096060276031494,0.044739980250597,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,74,0.0012688218848779798,5.094532298244303e-06,0.06495225429534912,-0.03210943937301636,2.5472661491221515e-06,0.03247612714767456,-0.01605471968650818,0.017692778259515762,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,75,0.15955734252929688,4.455552243598504e-06,0.07379209995269775,0.01287531852722168,2.227776121799252e-06,0.03689604997634888,0.00643765926361084,0.20289328694343567,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,76,0.013408585451543331,8.744162187213078e-06,0.1359303593635559,-0.03492015600204468,4.372081093606539e-06,0.06796517968177795,-0.01746007800102234,0.06391806155443192,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
21,77,0.23175382614135742,4.638495738618076e-06,0.0916057825088501,0.027553856372833252,2.319247869309038e-06,0.04580289125442505,0.013776928186416626,0.29133597016334534,32,False,UNAVAILABLE,DISABLED,DISABLED,DISABLED,UNAVAILABLE,DISABLED,28.642880365252495,10.006689406000078,38.88028336875141
