source_round,step,target_calibration_ce,target_calibration_accuracy
24,84,0.0381133109331131,1.0
24,85,0.019457541406154633,1.0
24,86,0.008595788851380348,1.0
24,87,0.18091319501399994,0.96875
24,88,0.1578144133090973,0.96875
24,89,0.16336201131343842,0.96875
24,90,0.11721955239772797,0.96875
24,91,0.13481800258159637,0.96875
24,92,0.012703081592917442,1.0
24,93,0.018114294856786728,1.0
24,94,0.020360488444566727,1.0
24,95,0.12013832479715347,0.96875
24,96,0.07282321155071259,0.96875
24,97,0.4182398021221161,0.9375
24,98,0.010949901305139065,1.0
24,99,0.17812684178352356,0.96875
24,100,0.011868861503899097,1.0
25,1,3.7603745460510254,0.46875
25,2,3.669715404510498,0.5
25,3,4.397665977478027,0.28125
25,4,3.737051248550415,0.46875
25,5,2.5020346641540527,0.59375
25,6,2.906187057495117,0.53125
25,7,1.8768666982650757,0.6875
25,8,2.575855255126953,0.625
25,9,1.9063163995742798,0.71875
25,10,2.284475803375244,0.625
25,11,1.3481005430221558,0.78125
25,12,2.0026938915252686,0.625
25,13,1.2211111783981323,0.8125
25,14,2.0810387134552,0.625
25,15,1.3335238695144653,0.75
25,16,1.7204434871673584,0.6875
25,17,1.505371332168579,0.71875
25,18,0.7650843262672424,0.875
25,19,0.8990111351013184,0.8125
25,20,0.5371896028518677,0.84375
25,21,0.6184775829315186,0.90625
25,22,0.8913154602050781,0.84375
25,23,0.38122451305389404,0.9375
25,24,0.20675452053546906,0.9375
25,25,0.2322089523077011,0.875
25,26,0.2295370101928711,0.96875
25,27,0.6284340620040894,0.84375
25,28,0.7214176654815674,0.875
25,29,0.2757997214794159,0.9375
25,30,0.05844336748123169,1.0
25,31,0.0819418877363205,1.0
25,32,0.07790214568376541,0.96875
25,33,0.37781670689582825,0.90625
25,34,0.31720098853111267,0.90625
25,35,0.29198703169822693,0.90625
25,36,0.23303408920764923,0.96875
25,37,0.37851572036743164,0.9375
25,38,0.3126794695854187,0.96875
25,39,0.06543128937482834,0.96875
25,40,0.3410162925720215,0.90625
25,41,0.12214832752943039,0.9375
25,42,0.009315788745880127,1.0
25,43,0.16020633280277252,0.96875
25,44,0.2050350308418274,0.96875
25,45,0.28239378333091736,0.96875
25,46,0.4200628697872162,0.9375
25,47,0.2330510914325714,0.9375
25,48,0.28304216265678406,0.96875
25,49,0.16085845232009888,0.96875
25,50,0.05592133104801178,0.96875
25,51,0.3065411448478699,0.9375
25,52,0.010644393041729927,1.0
25,53,0.023119987919926643,1.0
25,54,0.2011772096157074,0.96875
25,55,0.09742271155118942,0.96875
25,56,0.18965595960617065,0.96875
25,57,0.23685045540332794,0.96875
25,58,0.20424386858940125,0.96875
25,59,0.16900916397571564,0.9375
25,60,0.1887030005455017,0.9375
25,61,0.7180297374725342,0.875
25,62,0.04425571858882904,0.96875
25,63,0.10034601390361786,0.96875
25,64,0.266400009393692,0.9375
25,65,0.033190760761499405,1.0
25,66,0.0059288120828568935,1.0
25,67,0.01704723946750164,1.0
25,68,0.17378243803977966,0.96875
25,69,0.02635527029633522,1.0
25,70,0.07266993820667267,0.96875
25,71,0.010798399336636066,1.0
25,72,0.015331041067838669,1.0
25,73,0.017612744122743607,1.0
25,74,0.21296338737010956,0.96875
25,75,0.02230936661362648,1.0
25,76,0.02148205041885376,1.0
25,77,0.015762818977236748,1.0
25,78,0.02328385040163994,1.0
25,79,0.6886731386184692,0.90625
25,80,0.16081710159778595,0.96875
25,81,0.2438947856426239,0.96875
25,82,0.042162422090768814,1.0
25,83,0.24390564858913422,0.96875
25,84,0.029466968029737473,1.0
25,85,0.016409004107117653,1.0
25,86,0.007768603973090649,1.0
25,87,0.32442742586135864,0.9375
25,88,0.019431833177804947,1.0
25,89,0.03241901472210884,1.0
25,90,0.12783871591091156,0.96875
25,91,0.14748968183994293,0.96875
25,92,0.014400702901184559,1.0
25,93,0.12971217930316925,0.96875
25,94,0.0192771777510643,1.0
25,95,0.05147113278508186,1.0
25,96,0.01765575259923935,1.0
25,97,0.438954621553421,0.9375
25,98,0.008792951703071594,1.0
25,99,0.1879763901233673,0.96875
25,100,0.010705378837883472,1.0
