experiment,scope,group_level,group_value,N,RMSE,MAE,Bias,R2,formal_RMSE_abs_difference
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,gas,Ethylene,340,7.935523470933956,4.612611631497094,-0.7030100735130312,0.9511485806485382,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Ethylene:12.5,34,3.6068925309812805,1.7140117840217235,1.7140117840217235,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Ethylene:25,34,4.501605587225602,2.8452315768086405,-1.0689756237572927,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Ethylene:37.5,34,5.830167581996368,3.9950967399747603,-1.7057494932942112,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Ethylene:50,34,4.209829851995988,3.146677552603584,0.4923180829827253,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Ethylene:62.5,34,7.280225072527217,4.879683587212149,-0.563847275982437,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Ethylene:75,34,5.031265154553653,3.5460648203840592,0.09476587602189777,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Ethylene:87.5,34,16.872716955125355,10.969627567287185,4.225810064400914,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Ethylene:100,34,4.618395430944663,3.257638507223756,-1.6794746411449812,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Ethylene:112.5,34,10.218343618196966,6.639871907064881,-3.4067472359884485,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Ethylene:125,34,7.482624760173277,5.132212272390201,-5.132212272390201,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,gas,Methane,340,13.291480461587945,6.582871945431923,1.2900936259518354,0.9657379970209408,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Methane:25,34,5.993437485679195,4.0200181312697225,4.0200181312697225,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Methane:50,34,8.265059100678712,5.599630793004789,-1.9954452948771533,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Methane:75,34,6.619837217856935,5.268010606505185,-0.2164757733850744,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Methane:100,34,13.849682957120615,6.074164342628458,3.857544849539995,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Methane:125,34,30.83552922233517,12.138789403389449,10.290398191721472,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Methane:150,34,5.577645706829292,4.496281790485252,2.8694513263483143,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Methane:175,34,7.224687651820978,4.700373538967992,-0.28173505185061243,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Methane:200,34,14.094349308734728,8.313655466685617,3.8241520742105934,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Methane:225,34,10.208608867911082,8.202846571781159,-2.4520233838572922,nan,
C_NEW_CKPT_OLD_DATA,ORACLE_ROUTE,concentration,Methane:250,34,9.474364770168364,7.014948809601612,-7.014948809601612,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,all,all,1360,27.221433664615276,12.783871913690078,1.8317581176902222,0.8317537459921909,0.0
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,gas,CO,340,16.02760733128619,11.542872882331217,1.1266901482675034,0.9501800345666136,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,CO:25,34,4.595602346898508,1.8610141454309537,0.39042591013683603,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,CO:50,34,13.938652240756907,10.851135424371973,1.9243527411271648,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,CO:75,34,14.772232264216589,12.284399832064805,-5.507765805295115,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,CO:100,34,15.207748809840696,10.833278309166174,-1.8680265894635877,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,CO:125,34,15.289773413938597,11.496659985972215,2.2679649153023878,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,CO:150,34,23.27194374563777,19.162849335573274,10.47645718075692,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,CO:175,34,16.735274978952372,11.956515387430644,2.751814787348829,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,CO:200,34,20.172228652761852,18.25008703890296,7.56811724182748,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,CO:225,34,15.361976383742105,11.60080008750277,0.395550377830523,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,CO:250,34,14.33885692457458,7.1319892768964035,-7.1319892768964035,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,gas,Ethanol,340,23.304852807899596,9.291027728702204,2.464360087475334,0.5786735209519588,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Ethanol:12.5,34,63.416421907262546,22.41381066258012,22.41381066258012,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Ethanol:25,34,8.032887582676517,7.130954184529719,6.897159157518443,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Ethanol:37.5,34,9.108579412025634,7.783003147345377,7.667213007197838,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Ethanol:50,34,5.735094032893113,4.376390422331461,1.9092963812382167,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Ethanol:62.5,34,9.37871817960917,7.585159572550922,6.553277628981722,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Ethanol:75,34,9.643735560730256,8.299625454081294,-1.5914160045678216,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Ethanol:87.5,34,6.486355411810724,4.903548694405844,2.1629859433665666,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Ethanol:100,34,26.864676572182148,11.235847274199182,-2.373295147889177,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Ethanol:112.5,34,8.86330151688349,6.925559555887368,-6.73905243456181,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Ethanol:125,34,14.346794526242174,12.256378319110759,-12.256378319110759,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,gas,Ethylene,340,25.542252057205783,5.4753852666314415,3.6593665719828374,0.4938906064261175,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Ethylene:12.5,34,70.55090454138181,21.11048633699966,21.11048633699966,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Ethylene:25,34,3.0161105841386817,2.256471691141847,1.4283401672108011,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Ethylene:37.5,34,36.56341364895062,8.192424011173717,7.605156746265008,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Ethylene:50,34,4.278092976203539,3.4732591092640868,2.776180980654335,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Ethylene:62.5,34,9.158128631728287,4.210564285012625,1.97088327766018,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Ethylene:75,34,5.616332477278988,4.313919159473837,3.8400035673942976,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Ethylene:87.5,34,3.6377468616051187,2.7014996166217933,-0.7567226108904241,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Ethylene:100,34,4.89692714459376,3.3944497181546662,3.158820542188896,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Ethylene:112.5,34,5.0254767368599635,3.9203392634036285,-3.359043812585823,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Ethylene:125,34,2.1144798523937323,1.1804394750685507,-1.1804394750685507,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,gas,Methane,340,38.879542200373216,24.826201777095445,0.076615663035213,0.706837565728853,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Methane:25,34,31.624557765167044,27.181658202294262,27.181658202294262,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Methane:50,34,27.239820147839133,23.696626470713852,21.51367162864423,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Methane:75,34,22.845638587110912,19.709287878979527,17.110166845942473,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Methane:100,34,16.975333849938497,14.574943777568214,12.929542359542355,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Methane:125,34,24.220099810086527,19.907122837931865,14.946871723397836,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Methane:150,34,13.651843077416473,10.50511822130652,8.622685133065827,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Methane:175,34,13.08041942032538,10.364845108958809,3.9445265843511463,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Methane:200,34,25.6764576546848,20.743119646509548,-5.461809223229232,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Methane:225,34,97.67374607776651,69.07114670822497,-67.51300770518995,nan,
D_NEW_CKPT_NEW_DATA,PIPELINE_ALL,concentration,Methane:250,34,37.688961551332746,32.50814891846681,-32.50814891846681,nan,
D_NEW_CKPT_NEW_DATA,S_CC,all,all,1346,20.286416120225837,11.26059597932388,0.8260679239302682,0.9057546012343556,0.0
D_NEW_CKPT_NEW_DATA,S_CC,gas,CO,338,16.04617292022666,11.537209408262173,1.2073214509199737,0.9496266685635122,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,CO:25,32,3.5600433268424223,1.1960775295203883,1.1960775295203883,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,CO:50,34,13.938652240756907,10.851135424371973,1.9243527411271648,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,CO:75,34,14.772232264216589,12.284399832064805,-5.507765805295115,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,CO:100,34,15.207748809840696,10.833278309166174,-1.8680265894635877,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,CO:125,34,15.289773413938597,11.496659985972215,2.2679649153023878,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,CO:150,34,23.27194374563777,19.162849335573274,10.47645718075692,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,CO:175,34,16.735274978952372,11.956515387430644,2.751814787348829,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,CO:200,34,20.172228652761852,18.25008703890296,7.56811724182748,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,CO:225,34,15.361976383742105,11.60080008750277,0.395550377830523,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,CO:250,34,14.33885692457458,7.1319892768964035,-7.1319892768964035,nan,
D_NEW_CKPT_NEW_DATA,S_CC,gas,Ethanol,334,8.73928510821119,6.8252868661981685,-0.12401552307469388,0.9394506257779028,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Ethanol:12.5,29,1.718421529839822,1.1298602785918188,1.1298602785918188,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Ethanol:25,34,8.032887582676517,7.130954184529719,6.897159157518443,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Ethanol:37.5,34,9.108579412025634,7.783003147345377,7.667213007197838,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Ethanol:50,34,5.735094032893113,4.376390422331461,1.9092963812382167,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Ethanol:62.5,34,9.37871817960917,7.585159572550922,6.553277628981722,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Ethanol:75,34,9.643735560730256,8.299625454081294,-1.5914160045678216,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Ethanol:87.5,34,6.486355411810724,4.903548694405844,2.1629859433665666,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Ethanol:100,33,7.858924302115096,7.030872949174915,-6.990667728128242,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Ethanol:112.5,34,8.86330151688349,6.925559555887368,-6.73905243456181,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Ethanol:125,34,14.346794526242174,12.256378319110759,-12.256378319110759,nan,
D_NEW_CKPT_NEW_DATA,S_CC,gas,Ethylene,336,4.706649820904108,2.787592234091339,0.9499542692683481,0.9825967463124187,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Ethylene:12.5,31,0.669002016577354,0.1695656599351093,0.1695656599351093,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Ethylene:25,34,3.0161105841386817,2.256471691141847,1.4283401672108011,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Ethylene:37.5,33,3.003933787477621,2.001285344845647,1.3962221022124341,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Ethylene:50,34,4.278092976203539,3.4732591092640868,2.776180980654335,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Ethylene:62.5,34,9.158128631728287,4.210564285012625,1.97088327766018,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Ethylene:75,34,5.616332477278988,4.313919159473837,3.8400035673942976,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Ethylene:87.5,34,3.6377468616051187,2.7014996166217933,-0.7567226108904241,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Ethylene:100,34,4.89692714459376,3.3944497181546662,3.158820542188896,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Ethylene:112.5,34,5.0254767368599635,3.9203392634036285,-3.359043812585823,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Ethylene:125,34,2.1144798523937323,1.1804394750685507,-1.1804394750685507,nan,
D_NEW_CKPT_NEW_DATA,S_CC,gas,Methane,338,35.8312280159222,23.78967042666405,1.260500962816487,0.7502762702092749,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Methane:25,34,31.624557765167044,27.181658202294262,27.181658202294262,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Methane:50,34,27.239820147839133,23.696626470713852,21.51367162864423,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Methane:75,34,22.845638587110912,19.709287878979527,17.110166845942473,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Methane:100,34,16.975333849938497,14.574943777568214,12.929542359542355,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Methane:125,34,24.220099810086527,19.907122837931865,14.946871723397836,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Methane:150,34,13.651843077416473,10.50511822130652,8.622685133065827,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Methane:175,34,13.08041942032538,10.364845108958809,3.9445265843511463,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Methane:200,34,25.6764576546848,20.743119646509548,-5.461809223229232,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Methane:225,32,87.38661633750336,60.888093377489035,-59.23257068676432,nan,
D_NEW_CKPT_NEW_DATA,S_CC,concentration,Methane:250,34,37.688961551332746,32.50814891846681,-32.50814891846681,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,all,all,1360,20.95724648811937,11.392640665481895,0.5987565175579692,0.9002777985160704,0.0
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,gas,CO,340,15.998908685246002,11.46934347056651,1.2002195600322092,0.9503582876860431,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,CO:25,34,3.4537493337286125,1.1257200277838948,1.1257200277838948,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,CO:50,34,13.938652240756907,10.851135424371973,1.9243527411271648,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,CO:75,34,14.772232264216589,12.284399832064805,-5.507765805295115,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,CO:100,34,15.207748809840696,10.833278309166174,-1.8680265894635877,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,CO:125,34,15.289773413938597,11.496659985972215,2.2679649153023878,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,CO:150,34,23.27194374563777,19.162849335573274,10.47645718075692,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,CO:175,34,16.735274978952372,11.956515387430644,2.751814787348829,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,CO:200,34,20.172228652761852,18.25008703890296,7.56811724182748,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,CO:225,34,15.361976383742105,11.60080008750277,0.395550377830523,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,CO:250,34,14.33885692457458,7.1319892768964035,-7.1319892768964035,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,gas,Ethanol,340,8.77993766792924,6.8243168752064145,-0.1508626904758365,0.940198938800312,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethanol:12.5,34,2.0907560836282597,1.4159072112276638,1.4159072112276638,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethanol:25,34,8.032887582676517,7.130954184529719,6.897159157518443,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethanol:37.5,34,9.108579412025634,7.783003147345377,7.667213007197838,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethanol:50,34,5.735094032893113,4.376390422331461,1.9092963812382167,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethanol:62.5,34,9.37871817960917,7.585159572550922,6.553277628981722,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethanol:75,34,9.643735560730256,8.299625454081294,-1.5914160045678216,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethanol:87.5,34,6.486355411810724,4.903548694405844,2.1629859433665666,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethanol:100,34,8.870939318653003,7.5666421905937264,-7.527619476048426,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethanol:112.5,34,8.86330151688349,6.925559555887368,-6.73905243456181,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethanol:125,34,14.346794526242174,12.256378319110759,-12.256378319110759,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,gas,Ethylene,340,4.682209998005309,2.7678863856740534,0.9518676910254507,0.9829929964874311,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethylene:12.5,34,0.6978267247052101,0.2027732182211872,0.2027732182211872,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethylene:25,34,3.0161105841386817,2.256471691141847,1.4283401672108011,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethylene:37.5,34,2.9984813238710717,2.0251483203783125,1.4378810554696062,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethylene:50,34,4.278092976203539,3.4732591092640868,2.776180980654335,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethylene:62.5,34,9.158128631728287,4.210564285012625,1.97088327766018,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethylene:75,34,5.616332477278988,4.313919159473837,3.8400035673942976,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethylene:87.5,34,3.6377468616051187,2.7014996166217933,-0.7567226108904241,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethylene:100,34,4.89692714459376,3.3944497181546662,3.158820542188896,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethylene:112.5,34,5.0254767368599635,3.9203392634036285,-3.359043812585823,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Ethylene:125,34,2.1144798523937323,1.1804394750685507,-1.1804394750685507,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,gas,Methane,340,37.44127730751427,24.5090159304806,0.3938015096500528,0.7281262067552614,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Methane:25,34,31.624557765167044,27.181658202294262,27.181658202294262,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Methane:50,34,27.239820147839133,23.696626470713852,21.51367162864423,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Methane:75,34,22.845638587110912,19.709287878979527,17.110166845942473,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Methane:100,34,16.975333849938497,14.574943777568214,12.929542359542355,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Methane:125,34,24.220099810086527,19.907122837931865,14.946871723397836,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Methane:150,34,13.651843077416473,10.50511822130652,8.622685133065827,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Methane:175,34,13.08041942032538,10.364845108958809,3.9445265843511463,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Methane:200,34,25.6764576546848,20.743119646509548,-5.461809223229232,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Methane:225,34,91.8828880692146,65.89928824207657,-64.34114923904156,nan,
D_NEW_CKPT_NEW_DATA,ORACLE_ROUTE,concentration,Methane:250,34,37.688961551332746,32.50814891846681,-32.50814891846681,nan,
