mode,split,scope,pred_key,N,RMSE,MAE,NRMSE,Bias,P90AE
H1_target_Ridge_direct,test,C3-CO_mid_125_175,ridge_direct_ppm,201,15.292701263921552,12.181149766365637,0.06796756117298468,7.741724302133322,23.431485625430867
H1_target_Ridge_direct,test,C3-CO_high_200_250,ridge_direct_ppm,201,16.36518688957252,11.547306056537844,0.07273416395365565,-6.876612871829049,27.00724142347832
H1_target_Ridge_direct,test,C3-nonCO,ridge_direct_ppm,2010,16.89198008322018,4.859603649964666,0.14674031436947035,0.9439209172504657,7.927072757186371
H1_target_Ridge_direct,test,nonCO_ALL,ridge_direct_ppm,6030,14.502979747159873,5.246463223424592,0.12072125264833708,0.9378617165693478,9.9700413559546
H2_target_MLP_direct,test,ALL,mlp_direct_ppm,8040,16.456674801978895,6.476784848857515,0.12005714584288844,0.38192561021324883,14.472359082921859
H2_target_MLP_direct,test,C1,mlp_direct_ppm,2680,16.47337144494599,6.610658873559683,0.10241463277587345,0.5715406104648073,14.453480540726693
H2_target_MLP_direct,test,C1-CO,mlp_direct_ppm,670,23.840402738013267,11.617111875480724,0.1059573455022812,-0.7263123650260412,23.980751537902293
H2_target_MLP_direct,test,C1-CO_low_25_100,mlp_direct_ppm,268,10.11533830560819,7.620149648863693,0.044957059136036405,1.4957503368198093,17.87382605656528
H2_target_MLP_direct,test,C1-CO_mid_125_175,mlp_direct_ppm,201,13.389976633676191,10.410382634382092,0.05951100726078306,1.49167620178826,24.63893179743681
H2_target_MLP_direct,test,C1-CO_high_200_250,mlp_direct_ppm,201,39.73450779112074,18.153124085402062,0.17659781240498107,-5.907051200968144,28.167074296101447
H2_target_MLP_direct,test,C1-nonCO,mlp_direct_ppm,2010,13.129141433492865,4.94184120625267,0.1012061739891697,1.0041582689617568,9.434816502819308
H2_target_MLP_direct,test,C2,mlp_direct_ppm,2680,14.927888456397342,6.442703385300391,0.10769817936475123,-0.3058936629746791,15.288175874601436
H2_target_MLP_direct,test,C2-CO,mlp_direct_ppm,670,17.310573192512845,12.073630808854915,0.07693588085561263,-2.497135491641714,27.470411699503767
H2_target_MLP_direct,test,C2-CO_low_25_100,mlp_direct_ppm,268,11.778000037747235,8.274499446124361,0.05234666683443215,1.0330378370272237,18.7041208417856
H2_target_MLP_direct,test,C2-CO_mid_125_175,mlp_direct_ppm,201,18.00923351081793,13.552787951635601,0.08004103782585748,-0.16460350819865616,28.2689321570312
H2_target_MLP_direct,test,C2-CO_high_200_250,mlp_direct_ppm,201,22.125978908929994,15.659982149714969,0.09833768403968887,-9.536565246643356,34.28375978845855
H2_target_MLP_direct,test,C2-nonCO,mlp_direct_ppm,2010,14.044114672621406,4.565727577448885,0.11615573108389084,0.42452027991433294,9.26663252366608
H2_target_MLP_direct,test,C3,mlp_direct_ppm,2680,17.839636097310358,6.3769922877124685,0.14544242833067186,0.8801298831496182,13.548892237776867
