experiment_id,method,target,scope,class_id,gas,true_ppm,seed,N,RMSE,MAE,NRMSE_range,R2,Bias
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,2,Ethylene,75.0,42,34,9.640027436414638,6.882361885845118,0.0856891327681301,nan,6.0027940029690985
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,2,Ethylene,87.5,42,34,6.904649794404422,4.42762094146096,0.06137466483915041,nan,-1.8449653422664842
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,2,Ethylene,100.0,42,34,4.767782679321734,3.040099581694988,0.04238029048285986,nan,2.039544292236525
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,2,Ethylene,112.5,42,34,7.660351057277615,6.634020430668907,0.06809200939802323,nan,-6.173778110350076
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,2,Ethylene,125.0,42,34,4.278540420369645,2.7464447237359146,0.03803147040328573,nan,-2.7464447237359146
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,3,Methane,25.0,42,34,13.389970607792629,11.462344693310554,0.059510980479078344,nan,11.462344693310554
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,3,Methane,50.0,42,34,8.861275579161289,7.316020391476765,0.03938344701849462,nan,2.4327485826148822
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,3,Methane,75.0,42,34,8.48200247391311,5.778505390887039,0.037697788772947154,nan,-1.3491150792479485
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,3,Methane,100.0,42,34,9.488537583741358,7.627878927986912,0.04217127814996159,nan,3.3047119638993903
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,3,Methane,125.0,42,34,14.787726145604916,11.228225733327996,0.06572322731379962,nan,1.1206086257058128
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,3,Methane,150.0,42,34,11.537733556650416,8.577332870737136,0.05127881580733518,nan,2.846229319117163
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,3,Methane,175.0,42,34,15.72381345223586,9.831182005878242,0.06988361534327048,nan,-3.2195495774421325
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,3,Methane,200.0,42,34,13.219691174451828,8.274647486539285,0.058754182997563686,nan,-1.0702647953736142
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,3,Methane,225.0,42,34,33.21230137394535,23.616352909644796,0.14761022832864598,nan,-14.110886930248265
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_ALL,3,Methane,250.0,42,34,38.6062055472412,13.166305936763035,0.17158313576551645,nan,-13.166305936763035
CAN-V1-MB-P3-POSTHOC-R84-S42,Posthoc-A0T,C5,Oracle_CC,0,Ethanol,12.5,42,31,0.8225232872543703,0.2881502420559153,0.0073113181089277356,nan,0.2881502420559153
