mode,split,scope,pred_key,N,RMSE,MAE,NRMSE,Bias,P90AE
l1_source_shared_mlp_full_auto_v2,test,C3-CO_low_25_100,candidate_ppm,268,7.166380361461934,4.151045196905205,0.03185057938427527,0.8224607047577666,10.495075799267145
l1_source_shared_mlp_full_auto_v2,test,C3-CO_mid_125_175,candidate_ppm,201,15.254412300790817,8.471278242726635,0.06779738800351474,1.732350679325223,13.062492784455173
l1_source_shared_mlp_full_auto_v2,test,C3-CO_high_200_250,candidate_ppm,201,19.42093591613063,9.876986234442827,0.08631527073835835,-5.589590540073791,18.423141547170076
l1_source_shared_mlp_full_auto_v2,test,C3-nonCO,candidate_ppm,2010,12.159108169844279,3.9819861872993334,0.10493419140930771,0.1664979065723672,7.950827508302109
l1_source_shared_mlp_full_auto_v2,test,C4,candidate_ppm,1360,27.49202327709424,7.8006406053836015,0.13021741205060142,-2.3758699188284913,12.668475346288318
l1_source_shared_mlp_full_auto_v2,test,C4-CO,candidate_ppm,340,53.14362026732757,20.003035204876447,0.2361938678547892,-9.9887235730611,25.729045295052835
l1_source_shared_mlp_full_auto_v2,test,C4-CO_low_25_100,candidate_ppm,136,8.542414670570453,5.78653889967388,0.03796628742475757,3.6082690917737335,14.661183303051423
l1_source_shared_mlp_full_auto_v2,test,C4-CO_mid_125_175,candidate_ppm,102,14.827726332580674,11.265845380764713,0.06590100592258077,1.9905460361391782,28.37911788315185
l1_source_shared_mlp_full_auto_v2,test,C4-CO_high_200_250,candidate_ppm,102,95.37813857305294,47.69555343592494,0.42390283810245755,-40.097316735374484,237.5
l1_source_shared_mlp_full_auto_v2,test,C4-nonCO,candidate_ppm,1020,8.14454828612893,3.733175738885985,0.06334759767194235,0.1617479659157113,7.714515402543063
l1_source_shared_mlp_full_auto_v2,test,C5,candidate_ppm,1360,30.969990671158996,10.49190889785492,0.22575395744262364,0.698583132221818,21.15267253742054
l1_source_shared_mlp_full_auto_v2,test,C5-CO,candidate_ppm,340,27.248611115852317,17.459938081783392,0.12110493829267696,-3.1657699224356164,37.5
l1_source_shared_mlp_full_auto_v2,test,C5-CO_low_25_100,candidate_ppm,136,25.499635110207684,16.427177095965096,0.11333171160092306,-1.4567804483374913,37.5
l1_source_shared_mlp_full_auto_v2,test,C5-CO_mid_125_175,candidate_ppm,102,26.91458923370005,18.374463931307332,0.11962039659422245,0.8311798184171868,42.984069450837474
l1_source_shared_mlp_full_auto_v2,test,C5-CO_high_200_250,candidate_ppm,102,29.72516988209459,17.922426880017174,0.13211186614264261,-9.441372295419253,31.078365990620235
l1_source_shared_mlp_full_auto_v2,test,C5-nonCO,candidate_ppm,1020,32.11476545632216,8.169232503212095,0.25112612443760246,1.9867008171076297,8.865991982511593
l1_source_shared_mlp_full_auto_v2,test,nonCO_ALL,candidate_ppm,4050,18.703745751002412,4.973888553928815,0.14952705224064183,0.6237230989862385,8.078130796265013
L2_unified_val_selector,test,ALL,corrected_ppm,5400,23.584249676659635,7.716903291476359,0.15072478296195183,0.07887730772100816,13.87025363221808
L2_unified_val_selector,test,C3,corrected_ppm,2680,12.552842084314099,4.544432979959099,0.09554231830066878,0.10892001821574515,9.385661403375614
L2_unified_val_selector,test,C3-CO,corrected_ppm,670,14.265474297910679,7.164897421912921,0.06340210799071413,-0.828187676321464,14.389510938608797
L2_unified_val_selector,test,C3-CO_low_25_100,corrected_ppm,268,7.166380361461934,4.151045196905205,0.03185057938427527,0.8224607047577666,10.495075799267145
